ProductKey	sku	product_name	product_class_id	subcategory	category	department	product_family	size	brandName	supplier
1800	43885001	Bravo Chicken Noodle Soup	58	Soup	Canned Soup	Canned Foods	Food	15.7	Bravo	Rowan Warehouse
1801	43886001	Bravo Chicken Ramen Soup	58	Soup	Canned Soup	Canned Foods	Food	13	Bravo	Rowan Warehouse
1802	43887001	Bravo Chicken Soup	58	Soup	Canned Soup	Canned Foods	Food	15.5	Bravo	Rowan Warehouse
1803	43888001	Bravo Creamed Corn	62	Canned Vegetables	Vegetables	Canned Foods	Food	14.2	Bravo	Rowan Warehouse
1804	43889001	Bravo Noodle Soup	58	Soup	Canned Soup	Canned Foods	Food	5.4	Bravo	Rowan Warehouse
1805	43890001	Bravo Regular Ramen Soup	58	Soup	Canned Soup	Canned Foods	Food	4.17	Bravo	Rowan Warehouse
1806	43891001	Bravo Rice Soup	58	Soup	Canned Soup	Canned Foods	Food	14.8	Bravo	Rowan Warehouse
1807	43892001	Bravo Turkey Noodle Soup	58	Soup	Canned Soup	Canned Foods	Food	11.5	Bravo	Rowan Warehouse
1808	43893001	Bravo Vegetable Soup	58	Soup	Canned Soup	Canned Foods	Food	6	Bravo	Rowan Warehouse
1809	43894001	Condensed Milk Sweetened	251	Non-dairy Milk	Drinks	Beverages	Drink	14 oz	Borden	Rowan Warehouse
1810	43895001	Booker Blueberry Yogurt	6	Yogurt	Dairy	Dairy	Food	19.7	Booker	Rowan Warehouse
1811	43896001	Booker Cheese Spread	11	Cheese	Dairy	Dairy	Food	5.42	Booker	Rowan Warehouse
1812	43897001	Booker Havarti Cheese	11	Cheese	Dairy	Dairy	Food	11.8	Booker	Rowan Warehouse
1813	43898001	Booker Head Cheese	11	Cheese	Dairy	Dairy	Food	15.2	Booker	Rowan Warehouse
1814	43899001	Booker Jack Cheese	11	Cheese	Dairy	Dairy	Food	13.8	Booker	Rowan Warehouse
1815	43900001	Booker Large Curd Cottage Cheese	15	Cottage Cheese	Dairy	Dairy	Food	4.42	Booker	Rowan Warehouse
1816	43901001	Booker Low Fat Cottage Cheese	15	Cottage Cheese	Dairy	Dairy	Food	15.5	Booker	Rowan Warehouse
1817	43902001	Booker Low Fat Sour Cream	14	Sour Cream	Dairy	Dairy	Food	5.25	Booker	Rowan Warehouse
1818	43903001	Booker Low Fat String Cheese	11	Cheese	Dairy	Dairy	Food	5.3	Booker	Rowan Warehouse
1819	43904001	Booker Mild Cheddar Cheese	11	Cheese	Dairy	Dairy	Food	10.1	Booker	Rowan Warehouse
1820	43905001	Booker Muenster Cheese	11	Cheese	Dairy	Dairy	Food	12.1	Booker	Rowan Warehouse
1821	43906001	Booker Sharp Cheddar Cheese	11	Cheese	Dairy	Dairy	Food	9.89	Booker	Rowan Warehouse
1822	43907001	Booker Sour Cream	14	Sour Cream	Dairy	Dairy	Food	4.75	Booker	Rowan Warehouse
1823	43908001	Booker Strawberry Yogurt	6	Yogurt	Dairy	Dairy	Food	18.8	Booker	Rowan Warehouse
1824	43909001	Booker String Cheese	11	Cheese	Dairy	Dairy	Food	18.6	Booker	Rowan Warehouse
1825	43910001	Fruit & Vegetable Juice Mango Ginger	30	Juice	Pure Juice Beverages	Beverages	Drink	15.2 oz	Bolthouse Farms	Rowan Warehouse
1826	43911001	Blue Label Beef Soup	58	Soup	Canned Soup	Canned Foods	Food	8.19	Blue Label	Rowan Warehouse
1827	43912001	Blue Label Canned Beets	62	Canned Vegetables	Vegetables	Canned Foods	Food	18.2	Blue Label	Rowan Warehouse
1828	43913001	Blue Label Canned Peas	62	Canned Vegetables	Vegetables	Canned Foods	Food	20.8	Blue Label	Rowan Warehouse
1829	43914001	Blue Label Canned String Beans	62	Canned Vegetables	Vegetables	Canned Foods	Food	10.6	Blue Label	Rowan Warehouse
1830	43915001	Blue Label Canned Tomatos	62	Canned Vegetables	Vegetables	Canned Foods	Food	14	Blue Label	Rowan Warehouse
1831	43916001	Blue Label Canned Tuna in Oil	93	Tuna	Canned Tuna	Canned Foods	Food	15.2	Blue Label	Rowan Warehouse
1832	43917001	Blue Label Canned Tuna in Water	93	Tuna	Canned Tuna	Canned Foods	Food	7.71	Blue Label	Rowan Warehouse
1833	43918001	Blue Label Canned Yams	62	Canned Vegetables	Vegetables	Canned Foods	Food	19.2	Blue Label	Rowan Warehouse
1834	43919001	Blue Label Chicken Noodle Soup	58	Soup	Canned Soup	Canned Foods	Food	8.47	Blue Label	Rowan Warehouse
1835	43920001	Blue Label Chicken Ramen Soup	58	Soup	Canned Soup	Canned Foods	Food	16.1	Blue Label	Rowan Warehouse
1836	43921001	Blue Label Chicken Soup	58	Soup	Canned Soup	Canned Foods	Food	12.1	Blue Label	Rowan Warehouse
1837	43922001	Blue Label Creamed Corn	62	Canned Vegetables	Vegetables	Canned Foods	Food	3.9	Blue Label	Rowan Warehouse
1838	43923001	Blue Label Fancy Canned Sardines	98	Sardines	Canned Sardines	Canned Foods	Food	11	Blue Label	Rowan Warehouse
1839	43924001	Blue Label Noodle Soup	58	Soup	Canned Soup	Canned Foods	Food	9.6	Blue Label	Rowan Warehouse
1840	43925001	Blue Label Regular Ramen Soup	58	Soup	Canned Soup	Canned Foods	Food	10.8	Blue Label	Rowan Warehouse
1841	43926001	Blue Label Rice Soup	58	Soup	Canned Soup	Canned Foods	Food	19	Blue Label	Rowan Warehouse
1842	43927001	Blue Label Turkey Noodle Soup	58	Soup	Canned Soup	Canned Foods	Food	13.5	Blue Label	Rowan Warehouse
1843	43928001	Blue Label Vegetable Soup	58	Soup	Canned Soup	Canned Foods	Food	18.7	Blue Label	Rowan Warehouse
1844	43929001	Bird Call 200 MG Acetominifen	72	Acetominifen	Pain Relievers	Health and Hygiene	Non-Consumable	17.5	Bird Call	Rowan Warehouse
1845	43930001	Bird Call 200 MG Ibuprofen	71	Ibuprofen	Pain Relievers	Health and Hygiene	Non-Consumable	17	Bird Call	Rowan Warehouse
1846	43931001	Bird Call Buffered Aspirin	70	Aspirin	Pain Relievers	Health and Hygiene	Non-Consumable	13.3	Bird Call	Rowan Warehouse
1847	43932001	Bird Call Childrens Aspirin	70	Aspirin	Pain Relievers	Health and Hygiene	Non-Consumable	17.8	Bird Call	Rowan Warehouse
1848	43933001	Big Time Beef TV Dinner	10	TV Dinner	Frozen Entrees	Frozen Foods	Food	8.89	Big Time	Rowan Warehouse
1849	43934001	Big Time Chicken TV Dinner	10	TV Dinner	Frozen Entrees	Frozen Foods	Food	14.6	Big Time	Rowan Warehouse
1850	43935001	Big Time Fajita French Fries	63	French Fries	Vegetables	Frozen Foods	Food	8.56	Big Time	Rowan Warehouse
1851	43936001	Big Time Frozen Broccoli	60	Frozen Vegetables	Vegetables	Frozen Foods	Food	12.1	Big Time	Rowan Warehouse
1852	43937001	Big Time Frozen Carrots	60	Frozen Vegetables	Vegetables	Frozen Foods	Food	18.7	Big Time	Rowan Warehouse
1853	43938001	Big Time Frozen Cauliflower	60	Frozen Vegetables	Vegetables	Frozen Foods	Food	6.19	Big Time	Rowan Warehouse
1854	43939001	Big Time Frozen Cheese Pizza	64	Pizza	Pizza	Frozen Foods	Food	11.6	Big Time	Rowan Warehouse
1855	43940001	Big Time Frozen Chicken Breast	100	Frozen Chicken	Meat	Frozen Foods	Food	6.3	Big Time	Rowan Warehouse
1856	43941001	Big Time Frozen Chicken Thighs	100	Frozen Chicken	Meat	Frozen Foods	Food	4.19	Big Time	Rowan Warehouse
1857	43942001	Big Time Frozen Chicken Wings	100	Frozen Chicken	Meat	Frozen Foods	Food	5.86	Big Time	Rowan Warehouse
1858	43943001	Big Time Frozen Corn	60	Frozen Vegetables	Vegetables	Frozen Foods	Food	11.1	Big Time	Rowan Warehouse
1859	43944001	Big Time Frozen Mushroom Pizza	64	Pizza	Pizza	Frozen Foods	Food	3.98	Big Time	Rowan Warehouse
1860	43945001	Big Time Frozen Peas	60	Frozen Vegetables	Vegetables	Frozen Foods	Food	6.5	Big Time	Rowan Warehouse
1861	43946001	Big Time Frozen Pepperoni Pizza	64	Pizza	Pizza	Frozen Foods	Food	7.15	Big Time	Rowan Warehouse
1862	43947001	Big Time Frozen Sausage Pizza	64	Pizza	Pizza	Frozen Foods	Food	12.5	Big Time	Rowan Warehouse
1863	43948001	Big Time Grape Popsicles	110	Popsicles	Frozen Desserts	Frozen Foods	Food	7.25	Big Time	Rowan Warehouse
1864	43949001	Big Time Home Style French Fries	63	French Fries	Vegetables	Frozen Foods	Food	15.8	Big Time	Rowan Warehouse
1865	43950001	Big Time Ice Cream	9	Ice Cream	Frozen Desserts	Frozen Foods	Food	16.8	Big Time	Rowan Warehouse
1866	43951001	Big Time Ice Cream Sandwich	9	Ice Cream	Frozen Desserts	Frozen Foods	Food	16.3	Big Time	Rowan Warehouse
1867	43952001	Big Time Lemon Popsicles	110	Popsicles	Frozen Desserts	Frozen Foods	Food	15.2	Big Time	Rowan Warehouse
1868	43953001	Big Time Lime Popsicles	110	Popsicles	Frozen Desserts	Frozen Foods	Food	17.3	Big Time	Rowan Warehouse
1869	43954001	Big Time Low Fat French Fries	63	French Fries	Vegetables	Frozen Foods	Food	9	Big Time	Rowan Warehouse
1870	43955001	Big Time Orange Popsicles	110	Popsicles	Frozen Desserts	Frozen Foods	Food	7.39	Big Time	Rowan Warehouse
1871	43956001	Big Time Turkey TV Dinner	10	TV Dinner	Frozen Entrees	Frozen Foods	Food	5.34	Big Time	Rowan Warehouse
1872	43957001	Citrus Drop Soda	19	Soda	Carbonated Beverages	Beverages	Drink	67.6 oz	Big K	Rowan Warehouse
1873	43958001	Cola Regular	19	Soda	Carbonated Beverages	Beverages	Drink	12 pkg	Big K	Rowan Warehouse
1874	43959001	Big City Canned Mixed Fruit	3	Canned Fruit	Fruit	Canned Foods	Food	16.7	Big City	Rowan Warehouse
1875	43960001	Big City Canned Peaches	3	Canned Fruit	Fruit	Canned Foods	Food	8.6	Big City	Rowan Warehouse
1876	43961001	Fruit Snacks SpongeBob	250	Packaged Snacks	Snack Foods	Snack Foods	Food	10 ct	Betty Crocker	Rowan Warehouse
1877	43962001	Hamburger Helper Bacon Cheeseburger	5	Pasta	Starchy Foods	Starchy Foods	Food	5.1 oz	Betty Crocker	Rowan Warehouse
1878	43963001	Hamburger Helper Beef Pasta	5	Pasta	Starchy Foods	Starchy Foods	Food	5.9 oz	Betty Crocker	Rowan Warehouse
1879	43964001	Hamburger Helper Cheddar Cheese Melt	5	Pasta	Starchy Foods	Starchy Foods	Food	4.7 oz	Betty Crocker	Rowan Warehouse
1880	43965001	Hamburger Helper Cheeseburger Macaroni	5	Pasta	Starchy Foods	Starchy Foods	Food	6.6 oz	Betty Crocker	Rowan Warehouse
1881	43966001	Hamburger Helper Cheesy Enchilada	5	Pasta	Starchy Foods	Starchy Foods	Food	7.5 oz	Betty Crocker	Rowan Warehouse
1882	43967001	Hamburger Helper Cheesy Italian Shells	5	Pasta	Starchy Foods	Starchy Foods	Food	6.1 oz	Betty Crocker	Rowan Warehouse
1883	43968001	Hamburger Helper Chili Macaroni	5	Pasta	Starchy Foods	Starchy Foods	Food	5.2 oz	Betty Crocker	Rowan Warehouse
1884	43969001	Hamburger Helper Crunchy Taco	5	Pasta	Starchy Foods	Starchy Foods	Food	7.6 oz	Betty Crocker	Rowan Warehouse
1885	43970001	Hamburger Helper Deluxe Beef Stroganoff	5	Pasta	Starchy Foods	Starchy Foods	Food	5.5 oz	Betty Crocker	Rowan Warehouse
1886	43971001	Hamburger Helper Deluxe Cheeseburger Macaroni	5	Pasta	Starchy Foods	Starchy Foods	Food	5.5 oz	Betty Crocker	Rowan Warehouse
1887	43972001	Hamburger Helper Double Cheeseburger Macaroni	5	Pasta	Starchy Foods	Starchy Foods	Food	6 oz	Betty Crocker	Rowan Warehouse
1888	43973001	Hamburger Helper Four Cheese Lasagna	5	Pasta	Starchy Foods	Starchy Foods	Food	5.5 oz	Betty Crocker	Rowan Warehouse
1889	43974001	Hamburger Helper Lasagna	5	Pasta	Starchy Foods	Starchy Foods	Food	6.9 oz	Betty Crocker	Rowan Warehouse
1890	43975001	Hamburger Helper Philly Cheesesteak	5	Pasta	Starchy Foods	Starchy Foods	Food	6.5 oz	Betty Crocker	Rowan Warehouse
1891	43976001	Hamburger Helper Potatoes Stroganoff	5	Pasta	Starchy Foods	Starchy Foods	Food	5 oz	Betty Crocker	Rowan Warehouse
1892	43977001	Hamburger Helper Salisbury	5	Pasta	Starchy Foods	Starchy Foods	Food	6.2 oz	Betty Crocker	Rowan Warehouse
1893	43978001	Hamburger Helper Stroganoff	5	Pasta	Starchy Foods	Starchy Foods	Food	6.4 oz	Betty Crocker	Rowan Warehouse
1894	43979001	Hamburger Helper Three Cheese	5	Pasta	Starchy Foods	Starchy Foods	Food	6 oz	Betty Crocker	Rowan Warehouse
1895	43980001	Better Beef Soup	58	Soup	Canned Soup	Canned Foods	Food	14.8	Better	Rowan Warehouse
1896	43981001	Better Canned Beets	62	Canned Vegetables	Vegetables	Canned Foods	Food	7.6	Better	Rowan Warehouse
1897	43982001	Better Canned Peas	62	Canned Vegetables	Vegetables	Canned Foods	Food	19.2	Better	Rowan Warehouse
1898	43983001	Better Canned String Beans	62	Canned Vegetables	Vegetables	Canned Foods	Food	8.89	Better	Rowan Warehouse
1899	43984001	Better Canned Tomatos	62	Canned Vegetables	Vegetables	Canned Foods	Food	16.8	Better	Rowan Warehouse
1900	43985001	Better Canned Tuna in Oil	93	Tuna	Canned Tuna	Canned Foods	Food	13.1	Better	Rowan Warehouse
1901	43986001	Better Canned Tuna in Water	93	Tuna	Canned Tuna	Canned Foods	Food	19.7	Better	Rowan Warehouse
1902	43987001	Better Canned Yams	62	Canned Vegetables	Vegetables	Canned Foods	Food	13.8	Better	Rowan Warehouse
1903	43988001	Better Chicken Noodle Soup	58	Soup	Canned Soup	Canned Foods	Food	11.1	Better	Rowan Warehouse
1904	43989001	Better Chicken Ramen Soup	58	Soup	Canned Soup	Canned Foods	Food	13	Better	Rowan Warehouse
1905	43990001	Better Chicken Soup	58	Soup	Canned Soup	Canned Foods	Food	5.46	Better	Rowan Warehouse
1906	43991001	Better Creamed Corn	62	Canned Vegetables	Vegetables	Canned Foods	Food	10.6	Better	Rowan Warehouse
1907	43992001	Better Noodle Soup	58	Soup	Canned Soup	Canned Foods	Food	8	Better	Rowan Warehouse
1908	43993001	Better Regular Ramen Soup	58	Soup	Canned Soup	Canned Foods	Food	6.72	Better	Rowan Warehouse
1909	43994001	Better Rice Soup	58	Soup	Canned Soup	Canned Foods	Food	5.98	Better	Rowan Warehouse
1910	43995001	Better Turkey Noodle Soup	58	Soup	Canned Soup	Canned Foods	Food	7.34	Better	Rowan Warehouse
1911	43996001	Better Vegetable Soup	58	Soup	Canned Soup	Canned Foods	Food	7.35	Better	Rowan Warehouse
1912	43997001	Best Choice Avocado Dip	83	Dips	Snack Foods	Snack Foods	Food	16.6	Best Choice	Rowan Warehouse
1913	43998001	Best Choice Buttered Popcorn	54	Popcorn	Snack Foods	Snack Foods	Food	10.6	Best Choice	Rowan Warehouse
1914	43999001	Best Choice Cheese Dip	83	Dips	Snack Foods	Snack Foods	Food	8.5	Best Choice	Rowan Warehouse
1915	44000001	Best Choice Chocolate Chip Cookies	45	Cookies	Snack Foods	Snack Foods	Food	12	Best Choice	Rowan Warehouse
1916	44001001	Best Choice Fondue Mix	83	Dips	Snack Foods	Snack Foods	Food	8.8	Best Choice	Rowan Warehouse
1917	44002001	Best Choice Frosted Cookies	45	Cookies	Snack Foods	Snack Foods	Food	7.51	Best Choice	Rowan Warehouse
1918	44003001	Best Choice Fudge Brownies	45	Cookies	Snack Foods	Snack Foods	Food	6.23	Best Choice	Rowan Warehouse
1919	44004001	Best Choice Fudge Cookies	45	Cookies	Snack Foods	Snack Foods	Food	19.2	Best Choice	Rowan Warehouse
1920	44005001	Best Choice Graham Crackers	45	Cookies	Snack Foods	Snack Foods	Food	14.6	Best Choice	Rowan Warehouse
1921	44006001	Best Choice Lemon Cookies	45	Cookies	Snack Foods	Snack Foods	Food	7.39	Best Choice	Rowan Warehouse
1922	44007001	Best Choice Low Fat Cookies	45	Cookies	Snack Foods	Snack Foods	Food	14	Best Choice	Rowan Warehouse
1923	44008001	Best Choice Low Fat Popcorn	54	Popcorn	Snack Foods	Snack Foods	Food	8	Best Choice	Rowan Warehouse
1924	44009001	Best Choice No Salt Popcorn	54	Popcorn	Snack Foods	Snack Foods	Food	12.6	Best Choice	Rowan Warehouse
1925	44010001	Best Choice Salsa Dip	83	Dips	Snack Foods	Snack Foods	Food	15.1	Best Choice	Rowan Warehouse
1926	44011001	Best Choice Sugar Cookies	45	Cookies	Snack Foods	Snack Foods	Food	13.1	Best Choice	Rowan Warehouse
1927	44012001	Cereal Oatmeal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	8 oz	Beech-Nut	Rowan Warehouse
1928	44013001	Cereal Rice	35	Cereal	Breakfast Foods	Breakfast Foods	Food	8 oz	Beech-Nut	Rowan Warehouse
1929	44014001	Fruities On The Go Peach, Apple & Banana	209	Baby Food	Baby Food	Baby Food	Food	4 oz	Beech-Nut	Rowan Warehouse
1930	44015001	Fruities On The Go Pear, Banana & Raspberry	209	Baby Food	Baby Food	Baby Food	Food	4 oz	Beech-Nut	Rowan Warehouse
1931	44016001	Fruities On The Go Pear, Mango & Squash	209	Baby Food	Baby Food	Baby Food	Food	4 oz	Beech-Nut	Rowan Warehouse
1932	44017001	Stage 1 Bananas	209	Baby Food	Baby Food	Baby Food	Food	4.25 oz	Beech-Nut	Rowan Warehouse
1933	44018001	Stage 1 Beef & Broth	209	Baby Food	Baby Food	Baby Food	Food	2.5 oz	Beech-Nut	Rowan Warehouse
1934	44019001	Stage 1 Butternut Squash	209	Baby Food	Baby Food	Baby Food	Food	4.25 oz	Beech-Nut	Rowan Warehouse
1935	44020001	Stage 1 Chicken & Broth	209	Baby Food	Baby Food	Baby Food	Food	2.5 oz	Beech-Nut	Rowan Warehouse
1936	44021001	Stage 1 Honey Crisp Apples	209	Baby Food	Baby Food	Baby Food	Food	4.25 oz	Beech-Nut	Rowan Warehouse
1937	44022001	Stage 1 Sweet Potatoes	209	Baby Food	Baby Food	Baby Food	Food	4.25 oz	Beech-Nut	Rowan Warehouse
1938	44023001	Stage 1 Turkey And Broth	209	Baby Food	Baby Food	Baby Food	Food	2.5 oz	Beech-Nut	Rowan Warehouse
1939	44024001	Stage 2 Apple & Pumpkin	209	Baby Food	Baby Food	Baby Food	Food	4.25 oz	Beech-Nut	Rowan Warehouse
1940	44025001	Stage 2 Apples & Bananas	209	Baby Food	Baby Food	Baby Food	Food	4 oz	Beech-Nut	Rowan Warehouse
1941	44026001	Stage 2 Applesauce	209	Baby Food	Baby Food	Baby Food	Food	4 oz	Beech-Nut	Rowan Warehouse
1942	44027001	Stage 2 Bananas & Strawberries	209	Baby Food	Baby Food	Baby Food	Food	4 oz	Beech-Nut	Rowan Warehouse
1943	44028001	Stage 2 Butternut Squash	209	Baby Food	Baby Food	Baby Food	Food	4 oz	Beech-Nut	Rowan Warehouse
1944	44029001	Stage 2 Chicken & Rice	209	Baby Food	Baby Food	Baby Food	Food	4 oz	Beech-Nut	Rowan Warehouse
1945	44030001	Stage 2 Chiquita-Bananas	209	Baby Food	Baby Food	Baby Food	Food	4 oz	Beech-Nut	Rowan Warehouse
1946	44031001	Stage 2 Country Garden Vegetables	209	Baby Food	Baby Food	Baby Food	Food	4 oz	Beech-Nut	Rowan Warehouse
1947	44032001	Stage 2 Just Apple & Blackberry	209	Baby Food	Baby Food	Baby Food	Food	4.25 oz	Beech-Nut	Rowan Warehouse
1948	44033001	Stage 2 Just Apple & Kiwi	209	Baby Food	Baby Food	Baby Food	Food	4.25 oz	Beech-Nut	Rowan Warehouse
1949	44034001	Stage 2 Just Apple & Strawberry	209	Baby Food	Baby Food	Baby Food	Food	4.25 oz	Beech-Nut	Rowan Warehouse
1950	44035001	Stage 2 Just Pear & Blueberry	209	Baby Food	Baby Food	Baby Food	Food	4.25 oz	Beech-Nut	Rowan Warehouse
1951	44036001	Stage 2 Mixed Vegetables	209	Baby Food	Baby Food	Baby Food	Food	4 oz	Beech-Nut	Rowan Warehouse
1952	44037001	Stage 2 Pears	209	Baby Food	Baby Food	Baby Food	Food	4 oz	Beech-Nut	Rowan Warehouse
1953	44038001	Stage 2 Tender Golden Sweet Carrots	209	Baby Food	Baby Food	Baby Food	Food	4 oz	Beech-Nut	Rowan Warehouse
1954	44039001	Stage 2 Tender Sweet Peas	209	Baby Food	Baby Food	Baby Food	Food	4 oz	Beech-Nut	Rowan Warehouse
1955	44040001	Stage 2 Tender Young Green Beans	209	Baby Food	Baby Food	Baby Food	Food	4 oz	Beech-Nut	Rowan Warehouse
1956	44041001	Stage 2 Yellow Cling Peaches	209	Baby Food	Baby Food	Baby Food	Food	4 oz	Beech-Nut	Rowan Warehouse
1957	44042001	Stage 3 Just Apple & Aronia Berry	209	Baby Food	Baby Food	Baby Food	Food	4.2 oz	Beech-Nut	Rowan Warehouse
1958	44043001	Stage 3 Mango, Carrot,Strawberry & Chia	209	Baby Food	Baby Food	Baby Food	Food	4.2 oz	Beech-Nut	Rowan Warehouse
1959	44044001	Yogurt Blends Pouch Strawberry	209	Baby Food	Baby Food	Baby Food	Food	3.8 oz	Beech-Nut	Rowan Warehouse
1960	44045001	Yogurt Blends Pouch Strawberry Banana	209	Baby Food	Baby Food	Baby Food	Food	3.8 oz	Beech-Nut	Rowan Warehouse
1961	44046001	Yogurt Blends Pouch Vanilla Apple	209	Baby Food	Baby Food	Baby Food	Food	3.8 oz	Beech-Nut	Rowan Warehouse
1962	44047001	BBB Best Brown Sugar	50	Sugar	Baking Goods	Baking Products	Food	12.3	BBB Best	Rowan Warehouse
1963	44048001	BBB Best Canola Oil	49	Cooking Oil	Baking Goods	Baking Products	Food	14.1	BBB Best	Rowan Warehouse
1964	44049001	BBB Best Chunky Peanut Butter	53	Peanut Butter	Jams and Jellies	Baking Products	Food	3.96	BBB Best	Rowan Warehouse
1965	44050001	BBB Best Corn Oil	49	Cooking Oil	Baking Goods	Baking Products	Food	13.5	BBB Best	Rowan Warehouse
1966	44051001	BBB Best Creamy Peanut Butter	53	Peanut Butter	Jams and Jellies	Baking Products	Food	11.8	BBB Best	Rowan Warehouse
1967	44052001	BBB Best Extra Chunky Peanut Butter	53	Peanut Butter	Jams and Jellies	Baking Products	Food	5.48	BBB Best	Rowan Warehouse
1968	44053001	BBB Best Oregano	4	Spices	Baking Goods	Baking Products	Food	11.8	BBB Best	Rowan Warehouse
1969	44054001	BBB Best Pepper	4	Spices	Baking Goods	Baking Products	Food	9.39	BBB Best	Rowan Warehouse
1970	44055001	BBB Best Salt	4	Spices	Baking Goods	Baking Products	Food	5.71	BBB Best	Rowan Warehouse
1971	44056001	BBB Best Sesame Oil	49	Cooking Oil	Baking Goods	Baking Products	Food	14.3	BBB Best	Rowan Warehouse
1972	44057001	BBB Best Vegetable Oil	49	Cooking Oil	Baking Goods	Baking Products	Food	11.5	BBB Best	Rowan Warehouse
1973	44058001	BBB Best White Sugar	50	Sugar	Baking Goods	Baking Products	Food	3.76	BBB Best	Rowan Warehouse
1974	44059001	Collezione Bucatini	5	Pasta	Starchy Foods	Starchy Foods	Food	12 oz	Barilla	Rowan Warehouse
1975	44060001	Gluten Free Elbows	5	Pasta	Starchy Foods	Starchy Foods	Food	12 oz	Barilla	Rowan Warehouse
1976	44061001	Gluten Free Penne	5	Pasta	Starchy Foods	Starchy Foods	Food	12 oz	Barilla	Rowan Warehouse
1977	44062001	Gluten Free Spaghetti	5	Pasta	Starchy Foods	Starchy Foods	Food	12 oz	Barilla	Rowan Warehouse
1978	44063001	Pasta Angel Hair	5	Pasta	Starchy Foods	Starchy Foods	Food	1 lbs	Barilla	Rowan Warehouse
1979	44064001	Pasta Elbows	5	Pasta	Starchy Foods	Starchy Foods	Food	1 lbs	Barilla	Rowan Warehouse
1980	44065001	Pasta Farfalle	5	Pasta	Starchy Foods	Starchy Foods	Food	1 lbs	Barilla	Rowan Warehouse
1981	44066001	Pasta Fettuccine	5	Pasta	Starchy Foods	Starchy Foods	Food	1 lbs	Barilla	Rowan Warehouse
1982	44067001	Pasta Fideo Cut Spaghetti	5	Pasta	Starchy Foods	Starchy Foods	Food	1 lbs	Barilla	Rowan Warehouse
1983	44068001	Pasta Jumbo Shells	5	Pasta	Starchy Foods	Starchy Foods	Food	12 oz	Barilla	Rowan Warehouse
1984	44069001	Pasta Linguine	5	Pasta	Starchy Foods	Starchy Foods	Food	1 lbs	Barilla	Rowan Warehouse
1985	44070001	Pasta Mini Penne	5	Pasta	Starchy Foods	Starchy Foods	Food	1 lbs	Barilla	Rowan Warehouse
1986	44071001	Pasta Mostaccioli	5	Pasta	Starchy Foods	Starchy Foods	Food	1 lbs	Barilla	Rowan Warehouse
1987	44072001	Pasta Orzo	5	Pasta	Starchy Foods	Starchy Foods	Food	1 lbs	Barilla	Rowan Warehouse
1988	44073001	Pasta Penne	5	Pasta	Starchy Foods	Starchy Foods	Food	1 lbs	Barilla	Rowan Warehouse
1989	44074001	Pasta Rigatoni	5	Pasta	Starchy Foods	Starchy Foods	Food	1 lbs	Barilla	Rowan Warehouse
1990	44075001	Pasta Rotini	5	Pasta	Starchy Foods	Starchy Foods	Food	1 lbs	Barilla	Rowan Warehouse
1991	44076001	Pasta Spaghetti	5	Pasta	Starchy Foods	Starchy Foods	Food	1 lbs	Barilla	Rowan Warehouse
1992	44077001	Pasta Thick Spaghetti	5	Pasta	Starchy Foods	Starchy Foods	Food	1 lbs	Barilla	Rowan Warehouse
